block_id,clip_index,sentence_id,weight,register,narration,phenomenon,setting,words,variants,move,air,motion
10,30,s15,connective,wonder,He gave the child back. He is not one of theirs.,"{hut} medium two-shot, {elder} passing a glowing bundle back to a younger man in bright morning light from a doorway, both faces lit",hut,11,2,push,kb,
10,31,s16,connective,awe,"He is of God. And Lamech, who had not slept, sat down on the floor.","{hut} close, a man sitting on a packed earth floor with his back against a wall, bright daylight from the door across him, his hands over his face",hut,15,2,push,kb,
10,32,s16,hero,wonder,"And Genesis gives us the name he chose, and the reason he gave for it.","{hut} hero close, a man holding a radiant newborn up in front of him in bright daylight, both faces clearly lit, warm light between them",hut,15,4,push,kb,
10,33,s17,connective,wonder,Noah. Because this one will bring us rest from the labour of our hands.,"{luminouschild} close, a newborn's face in warm daylight, calm and bright, the radiance quieter now and softer",luminouschild,14,2,push,kb,
10,34,s17,connective,hush,Rest. In a world of forges and boasts and something walking the horizon.,"{city} extreme wide, an immense sunlit city on a plain with black smoke standing above it, hard bright daylight, orderly and vast",city,13,2,pull,kb,
10,35,s18,connective,tension,Some people in the valley laughed at the name. Comfort. In this? From that?,"{village} medium, a woman grinding grain on a stone quern in a bright sunlit yard, flour pale on her forearms, others working behind her",village,14,2,push,kb,
10,36,s18,connective,hush,"Others, who were tired, said nothing at all and privately hoped it was true.","{village} close, an older woman's hands pausing on a loom in a bright doorway, the warp threads lit sharp, her face soft above them",village,14,2,push,kb,
10,37,s19,connective,wonder,The boy grew up. The light in him settled down to something you had to look for.,"{youngearth} wide, a young man walking a bright field path at midday, hard clean sunlight, an ordinary landscape open around him",youngearth,17,2,push,kb,
10,38,s19,connective,wonder,He was not perfect. He was something rarer than that. He had a limit.,"{youngearth} medium, a young man stopped at the edge of a bright field with his hand on a fence post, sunlight full on him, the land lit beyond",youngearth,14,2,push,kb,
10,39,s20,connective,tension,"And one quiet morning, out in a field, with dust blowing over the furrows,","{youngearth} wide, a bright open field with fine dust drifting across the furrows and a hoe left standing upright in the soil, hard clean daylight",youngearth,14,2,push,kb,
10,40,s20,hero,awe,"something stopped him where he stood, and it was not the wind. <break time=""2.9s"" />","{youngearth} hero medium, a young man standing rigid in a bright field with his head lifted, brilliant daylight full on his face, dust suspended around him",youngearth,12,4,push,kb,
11,1,s01,connective,hush,Four hundred and eighty years went by.,"{stonefield} extreme wide high angle, an immense field of pale stones in dense ordered rows covering an entire bright summit, hard clean daylight, shadows sharp",stonefield,7,2,pull,kb,
11,2,s01,connective,awe,The stones on the summit had reached eight hundred and forty-nine.,"{stonefield} close, rows of weathered stones at different ages, the oldest pitted grey and the newest clean pale, hard raking sunlight across all of them",stonefield,11,2,pull,kb,
11,3,s02,connective,grief,"Methuselah had buried his own grandchildren by then, and their grandchildren after.","{village} wide, a sunlit slope of low grassed-over mounds with sheep grazing between them, bright clean daylight, {elder} small at the top",village,12,2,settle,kb,
11,4,s02,hero,hush,"He no longer told anybody how old he was, because they stopped believing him.","{stonefield} hero close, {elder}, his face in brilliant hard daylight, the mineral skin spread across brow and temple, the eyes clear and human and steady",stonefield,14,4,push,kb,
11,5,s03,connective,wonder,"His grandson was four hundred and eighty, and still young for that world.","{youngearth} medium, a broad-shouldered man shouldering a heavy timber beam across a bright field, hard clean sunlight, ordinary country beyond",youngearth,13,2,push,kb,
11,6,s03,connective,tension,"That morning, Noah found out what he was for.","{youngearth} medium, a dropped sickle and a spilled bundle of cut barley on bright ground, hard daylight, the standing crop tall and lit beyond",youngearth,9,2,push,kb,
11,7,s04,connective,menace,"Genesis records it without any preamble at all. I have seen the earth, it says.","{youngearth} extreme close, a hard bright sky reflected whole in a shallow pool of standing water, the reflection sharp and unbroken",youngearth,15,2,push,kb,
11,8,s04,connective,menace,It is filled with violence. All flesh has corrupted its way upon it.,"{city} wide, a colossal sunlit city with armed men in the streets, hard bright daylight, the walls high and the gates open",city,13,2,push,kb,
11,9,s05,hero,tension,I will make an end of everything that breathes. But not you.,"{youngearth} hero medium low angle, a man on his knees in a bright field with his head bowed, brilliant daylight flooding down across his back and shoulders",youngearth,12,4,push,kb,
11,10,s05,connective,wonder,Then the instruction. The strangest paragraph in the book.,"{ark} close, a hand pressing flat against fresh-cut pale timber in hard bright sunlight, the grain lit sharp",ark,9,2,push,kb,
11,11,s06,connective,wonder,"Make an ark of gopher wood, pitched within and without.","{ark} medium, cut timber beams stacked in a bright yard with a pot of black pitch beside them, hard clean daylight, tools laid out",ark,10,2,push,kb,
11,12,s06,connective,awe,Three hundred cubits long. Fifty broad. Thirty high. One door in the side.,"{ark} wide, ground marked out with pegs and cord across a vast bright clearing, hard sunlight, the outline enormous and empty",ark,13,2,settle,kb,
11,13,s07,hero,awe,One window. Three floors. And a hundred and twenty years.,"{ark} hero extreme wide, an immense empty staked outline on bright ground with one small figure standing at the near end for scale, brilliant daylight",ark,10,4,settle,kb,
11,14,s07,connective,tension,The field was a field again. Noah was not.,"{youngearth} wide, a bright ordinary field with tools lying where they were dropped, hard clean daylight, entirely still",youngearth,9,2,settle,kb,
11,15,s08,connective,hush,That night he walked up to the mountain and told the oldest man alive.,"{stonefield} medium two-shot, a strong man crouching down to an ancient seated figure among rows of stones, warm evening light on both faces",stonefield,14,2,pull,kb,
11,16,s08,connective,awe,"An ark, Methuselah said. And something in him went very quiet.","{stonefield} close, {elder}, his face in low gold light with the eyes closed, the cracked skin lit warm along one side",stonefield,11,2,push,kb,
11,17,s09,hero,awe,"Because he had seen his father's writing about water, centuries earlier.","{cave} hero medium, stacks of bound marked hides on a rock ledge in a hard shaft of daylight, the top sheet lit bright, dust settled thick",cave,11,4,settle,kb,
11,18,s09,connective,tension,"Build it, he said. Adam told me about a promise. Your father called you rest.","{stonefield} medium two-shot, {elder} with his hand on a younger man's forearm, brilliant low light across both, rows of stones bright behind",stonefield,15,2,pull,kb,
11,19,s10,connective,hush,"I have been alive an unreasonable time, and wondered why.","{stonefield} wide, {elder} seated at the centre of an enormous field of stones at dusk, deep blue sky, the last gold light along the ridge",stonefield,10,2,push,kling,"slow push-in, water and suspended particles drifting, subject locked, no other movement"
11,20,s10,connective,awe,I think I have been waiting for a morning where somebody says the word ark.,"{highstone} close, a low fire burning steady on bare rock at night, brilliant flame light in a tight pool, deep dark beyond",highstone,15,2,settle,kb,
11,21,s11,hero,wonder,"The next morning Noah started, and he started with obedience rather than ceremony.","{ark} hero wide, a man alone raising the first heavy timber upright in a vast bright clearing, hard morning sunlight, the beam enormous against the sky",ark,13,4,settle,kb,
11,22,s11,connective,wonder,He chose the wood. He marked the ground. He set the first beams. Then more.,"{ark} medium, the first rib frames standing in a bright clearing, hard clean daylight, sawn ends pale and bright",ark,15,2,push,kb,
11,23,s12,connective,tension,The neighbours came to look. At first it was friendly.,"{ark} wide, villagers at the edge of a bright clearing with children running in under the timber frame, hard sunlight, a dog nosing the wood shavings",ark,10,2,push,kb,
11,24,s12,connective,menace,"What is it, they asked him. And he told them the truth, which was the mistake.","{ark} medium, a man on a scaffold turning to answer people below in brilliant daylight, his face fully lit, the frame rising behind him",ark,16,2,crane,kb,
11,25,s13,hero,menace,"A refuge, he said. From what? From the judgment. And that is when they started laughing.","{ark} hero low angle, a huge timber ribcage standing against a brilliant blue sky with a crowd of small bright figures laughing at its foot",ark,16,4,push,kb,
11,26,s13,connective,menace,It became the entertainment of the region. People walked out on purpose to see it.,"{ark} wide high angle, families walking out along a bright road toward a distant timber hull, hard clean sunlight, the mood casual",ark,15,2,push,kb,
11,27,s14,connective,menace,"He wants to be king of a boat, they said. Lord of the timber.","{ark} medium, men standing in bright sunlight pointing up at a hull and grinning, hard light on their faces, the wood glowing warm",ark,14,2,push,kb,
11,28,s14,connective,menace,They said it was a trick for free labour. They said he heard voices.,"{city} medium, two men talking and laughing in a bright sunlit street, hard clean daylight, one making a shape with his hands",city,14,2,push,kb,
11,29,s15,hero,tension,Then the laughing stopped being enough. It always does.,"{ark} hero wide at dawn, a huge timber hull with a whole stack of beams pulled down and scattered across the bright ground beneath it",ark,9,4,push,kb,
11,30,s15,connective,menace,They took tools in the night. They cut ropes. They pushed the stacks over.,"{ark} close, cut rope ends lying on bright bare earth in hard morning sunlight, the frayed fibres lit sharp",ark,14,2,push,kb,
11,31,s16,connective,tension,He picked it all up and started again. Every single time. That was the answer.,"{ark} medium, a man alone restacking heavy timber in bright morning light, hard sunlight across his back, the hull rising behind him",ark,15,2,settle,kb,
11,32,s16,connective,menace,And one afternoon a man came out from the city with bronze on his hip.,"{ark} medium low angle, a well-dressed man standing in a bright clearing with a bronze blade at his belt, hard sunlight on the metal",ark,15,2,push,kb,
11,33,s17,hero,menace,He had been sold that blade by the family that set the boast to music.,"{forge} close, a maker's mark punched deep into the tang of a finished blade, hard bright light caught in the stamped letters, the shed glowing behind",forge,15,4,push,kb,
11,34,s17,connective,tension,He told Noah what would happen if the word judgment was said in the market again.,"{ark} close two-shot, a man with a blade speaking into another man's face in hard bright daylight, both faces fully lit, the timber bright behind",ark,16,2,push,kb,
11,35,s18,connective,awe,Noah listened. Then he went back to work.,"{ark} close, two hands gripping an adze handle in brilliant sunlight, the blade biting pale wood, chips bright in the light",ark,8,2,push,kb,
11,36,s18,hero,grief,"Near the end, Methuselah came down the mountain carrying something heavy.","{ark} hero wide, {elder} walking slowly toward a vast finished hull in low gold evening light, the ark immense above him",ark,11,4,settle,kb,
11,37,s19,connective,hush,"A bundle of hides, worn soft, tied with retied cord.","{ark} close, {elder}, his hand holding out a thick bundle of bound hides in warm low light, the leather worn pale at the edges",ark,10,2,push,kb,
11,38,s19,connective,awe,Take these inside with you. Your great-grandfather wrote them for somebody unborn.,"{ark} medium two-shot, {elder} handing a bundle to a strong man in brilliant evening light, the hull dark and vast behind them",ark,12,2,settle,kb,
11,39,s20,connective,awe,That somebody is you. Let the world after the water know.,"{ark} close, a bound bundle of hides set down on a fresh timber deck in warm low light, the grain lit bright around it",ark,11,2,push,kb,
11,40,s20,hero,tension,"The ark was finished in the spring. Then the animals came. <break time=""1.8s"" />","{ark} hero extreme wide, a colossal finished timber hull standing complete in a bright clearing at dawn, gold light along its whole length, tiny figures at the base",ark,11,4,push,kb,
12,1,s01,connective,wonder,"They came along the roads first, in pairs, and nobody could explain it.","{youngearth} extreme wide, a long bright dirt road crossing sunlit country with animals moving along it in pairs, hard clean daylight, empty of herdsmen",youngearth,13,2,settle,kb,
12,2,s01,connective,wonder,Not driven. Not herded. Walking the way people walk when they know the address.,"{youngearth} medium low angle, two large animals walking steadily along a bright road, hard sunlight on their flanks, the way ahead lit and open",youngearth,14,2,push,kb,
12,3,s02,hero,awe,They crossed fields. They passed men who stood still and did not understand.,"{youngearth} hero wide, a bright green field with a long line of paired animals crossing it and farmers standing motionless watching, brilliant daylight",youngearth,13,4,push,kb,
12,4,s02,connective,awe,"Small and quick, large and slow, and all of them going one way.","{ark} wide, a broad bright approach to an enormous timber hull with paired animals moving toward the open door, hard clean sunlight",ark,13,2,push,kb,
12,5,s03,connective,tension,"The crowds came out again, and this time nobody was laughing at anything.","{ark} medium, a crowd standing well back in bright daylight watching the ark, every face lit and still, hands lowered",ark,13,2,settle,kb,
12,6,s03,hero,awe,Methuselah watched a herd cross a dust road without turning aside once.,"{youngearth} hero medium, {elder} standing at the edge of a bright track as animals pass in front of him, dust bright in the air, his face fully lit",youngearth,12,4,push,kb,
12,7,s04,connective,awe,And he felt something he had not felt in about six hundred years.,"{stonefield} close, {elder}, his face in brilliant daylight looking outward, the eyes wide and clear, the mineral skin lit hard",stonefield,13,2,push,kb,
12,8,s04,connective,awe,Not fear of dying. He had stopped finding that interesting.,"{stonefield} wide, an enormous field of pale stones under hard bright daylight, ordered and complete, the summit swept clean",stonefield,10,2,push,kb,
12,9,s05,connective,awe,The other thing. The one you get when the unseen touches the ground in front of you.,"{ark} wide low angle, paired animals filing up a broad timber ramp into a vast dark doorway, brilliant sunlight on the hull, the opening black",ark,17,2,settle,kb,
12,10,s05,connective,hush,"Then Noah gathered his household, and it was not a ceremony at all.","{ark} medium, eight people at the foot of an enormous hull with bundles and a crate of fowl between them, bright daylight, all faces clearly lit",ark,13,2,push,kb,
12,11,s06,connective,grief,"Come in, he said. That was the whole of it. He only beckoned them.","{ark} close, a man's hand raised and beckoning in hard bright sunlight, the timber doorway bright behind him",ark,14,2,settle,kb,
12,12,s06,hero,grief,His wife looked back once at a road she knew.,"{ark} hero medium, a woman stopped at the foot of a ramp looking back over her shoulder in brilliant daylight, her face fully lit, the bright country beyond her",ark,10,4,settle,kb,
12,13,s07,connective,grief,"To go in meant leaving the neighbours, the paths, the mounds on the hill, all of it.","{village} wide, a small sunlit settlement standing quiet and ordinary, hard clean daylight, doors open and nobody in the yards",village,17,2,settle,kb,
12,14,s07,connective,tension,His sons went up in silence. No triumph on any face.,"{ark} medium, three men walking up a bright timber ramp with their heads down, hard sunlight across the planking",ark,11,2,push,kb,
12,15,s08,connective,hush,It is a strange thing to walk through a door knowing it does not open again.,"{ark} close, a colossal timber doorway standing open in brilliant sunlight, the interior dark, the threshold worn bright",ark,16,2,settle,kb,
12,16,s08,hero,grief,And Methuselah did not go in.,"{ark} hero wide, {elder} standing alone before an enormous open doorway in hard bright daylight, small against the hull, entirely still",ark,6,4,settle,kb,
12,17,s09,connective,grief,Nine hundred and sixty-nine years had brought him to that threshold and stopped.,"{ark} close, {elder}, his feet planted on bright bare ground at the very foot of a timber ramp, hard sunlight, the ramp rising away",ark,13,2,settle,kb,
12,18,s09,connective,awe,Because his part was never the surviving. His part was the waiting.,"{stonefield} extreme wide, an immense field of stones on a bright summit seen from far off, hard clean daylight, complete and finished",stonefield,12,2,push,kb,
12,19,s10,hero,grief,He was the time that was given. And time given does not go through the door.,"{ark} hero medium two-shot, {elder} at the foot of a ramp and a strong man at the top of it, both fully lit in brilliant daylight, the gap between them",ark,16,4,settle,kb,
12,20,s10,connective,grief,It gets spent on the outside. That is what it is for.,"{ark} close, a strong man in a bright doorway looking down and out, his face fully lit, one hand on the frame",ark,12,2,settle,kb,
12,21,s11,connective,grief,Noah stood in the doorway and asked him with his eyes.,"{ark} close, {elder}, his face turned up toward a doorway in brilliant daylight, the mineral skin lit hard, the expression settled",ark,11,2,settle,kb,
12,22,s11,hero,hush,"The old man shook his head, and he smiled, and he sent his grandson in.","{ark} hero medium, {elder} smiling and raising one hand in a small gesture of dismissal, hard bright sunlight full on his face",ark,15,4,push,kb,
12,23,s12,connective,hush,Go on. I have done my part. I held it open long enough.,"{ark} wide from behind, {elder} watching a man walk up into a vast dark doorway, brilliant daylight on the hull around it",ark,13,2,settle,kb,
12,24,s12,connective,awe,Then he turned around and he climbed his mountain for the last time.,"{highstone} wide, {elder} climbing a bright bare slope at evening, low gold light along the rock, the summit above him",highstone,13,2,crane,kb,
12,25,s13,connective,awe,From up there the ark looked like a shadow put down on the plain.,"{youngearth} hero extreme wide, an immense sunlit landscape at dusk with a vast timber hull standing on it and a bright dark sky gathering above",youngearth,14,2,settle,kb,
12,26,s13,connective,tension,He could see the city. He could see the people still moving about in it.,"{city} extreme wide high angle, a colossal city at evening with lit windows and moving crowds, gold light on the rooftops, deep blue sky above",city,15,2,push,kb,
12,27,s14,connective,awe,And the sky had gone the colour of a ceiling about to give.,"{youngearth} low angle, an immense heavy cloud layer over a bright horizon at dusk with swifts flying low and fast beneath it, gold light burning along the rim",youngearth,13,2,push,kb,
12,28,s14,connective,hush,"The fire on the high stone was low, and it was still burning, and it was faithful.","{highstone} hero close, a low ember bed glowing bright orange on bare rock at nightfall, deep blue dark around it",highstone,17,2,settle,kb,
12,29,s15,connective,hush,He knelt down beside it and he laid the nine hundred and sixty-ninth stone.,"{stonefield} hero close, {elder}, his hand pressing one pale flat stone into the last empty place at the end of a vast field of stones, warm firelight across it",stonefield,14,2,settle,kb,
12,30,s15,connective,grief,There was no space left after it. He had reached the end of the summit.,"{stonefield} extreme wide high angle, an enormous complete field of stones covering an entire summit to its far rock edge, one small fire at the centre, deep dusk",stonefield,15,2,settle,kb,
12,31,s16,connective,awe,He remembered a man walking into a column of light and not being afraid.,"{lightcolumn} wide, a remembered shaft of brilliant white-gold light standing on a summit against a dark sky, distant and clean-edged",lightcolumn,14,2,settle,kb,
12,32,s16,connective,awe,He remembered a first man on a warm stone saying there is a promise.,"{firsthome} wide, an ancient stone dwelling on bright open ground at evening with an empty sitting-stone beside the door, low gold light",firsthome,14,2,settle,kb,
12,33,s17,hero,grief,And he lay down beside the fire and he turned his face toward the light.,"{stonefield} hero medium, {elder} lying on bare rock beside a low fire with his face turned toward it, warm firelight across the mineral skin, stones around him",stonefield,15,4,settle,kb,
12,34,s17,connective,grief,"He was nine hundred and sixty-nine years old, and he had held a door open.","{stonefield} close, {elder}, his hand resting open on bare summit rock, warm firelight across the palm, the fingers still",stonefield,15,2,settle,kb,
12,35,s18,hero,awe,"And then one drop fell out of the sealed sky, and it fell on the fire.","{highstone} hero extreme close, a single heavy water drop striking a bed of bright orange embers, a burst of white steam, brilliant light in the impact",highstone,16,4,push,kb,
12,36,s18,connective,awe,The ember went out. A thread of smoke went up and the wind took it.,"{highstone} close, a thin thread of pale smoke rising from a dark dead ember bed, cold blue light, the rock wet and dark",highstone,15,2,settle,kb,
12,37,s19,connective,awe,"When he departs, it shall be sent. The name did what it said.","{stonefield} extreme wide, a vast field of pale stones under heavy dark sky with rain beginning to fall across all of them, bright water on the stone",stonefield,13,2,settle,kb,
12,38,s19,hero,awe,"Then the fountains of the great deep broke open, and the windows of heaven with them.","{flood} hero extreme wide, an immense wall of bright grey-white water rising against a dark sky over a sunlit plain, colossal and moving, the light blazing along its crest",flood,16,4,settle,kb,
12,39,s20,connective,awe,The water covered the fields. It covered the city. It covered the stones on the mountain.,"{flood} wide high angle, brilliant lit water spreading across a whole sunlit landscape and closing over a field of pale stones, foam bright on the surface",flood,16,2,push,kb,
12,40,s20,hero,awe,"And the ark, with the writing of Enoch inside it, lifted off the ground and floated. <break time=""3.3s"" />","{flood} hero wide, an enormous timber hull lifting free of a drowned bright landscape onto open water, brilliant light breaking through cloud onto the hull",flood,16,4,crane,kb,
